"V1","V2"
-96.158695,15.779039
-77.065871,39.002389
-88.106007,40.511058
-76.144932,42.826046
-76.789412,37.251398
-84.130961,33.928912
-88.03108,43.058125
-85.257345,34.924861
-78.392601,43.144424
-72.540505,43.63462
-77.039628,39.044063
-92.446573,38.946228
-88.179011,41.466524
-73.204661,44.500938
-110.554605,32.207046
-86.799202,36.058605
-97.758552,30.418008
-78.856237,42.852785
-92.297122,15.124063
-73.111482,44.559867
-95.890045,45.021289
-95.29431,30.023789
-96.896586,33.081686
-106.414886,21.483577
-78.39642,43.111931
-77.267861,40.143392
-95.894508,36.223781
-73.897133,42.616939
-77.003501,38.946712
-87.406926,46.571223
-100.734072,28.858889
-78.673292,35.880118
-98.114708,30.198709
-78.857798,42.849153
-87.386584,46.5832
-78.699655,35.883598
-97.946562,29.901958
-105.084862,40.601686
-76.792353,37.250215
-81.346121,40.666349
-87.946844,41.623142
-77.079389,38.981669
-74.630009,40.627809
-97.704118,30.248533
-78.726364,35.817116
-73.111514,44.559851
-92.801058,44.543991
-86.433452,35.868661
-92.970123,45.010476
-97.996587,30.624054
-94.38423,45.58212
-72.567701,44.598413
-83.993241,42.44235
-78.43065,38.03076
-73.821961,41.352659
-95.891849,45.023347
-79.088644,35.804576
-105.213468,39.993186
-94.35371,45.47459
-96.620853,33.163004
-97.781676,30.41329
-72.969276,41.372089
-81.386681,41.281242
-72.25472,43.819223
-73.267822,44.508871
-77.475458,37.537471
-77.205823,38.855597
-78.853789,42.849104
-89.795311,43.646873
-93.32133,37.903341
-103.270502,29.271978
-93.100243,44.942335
-72.209498,43.808709
-77.519902,37.550545
-76.279338,45.461609
-93.198657,45.401242
-78.299378,44.319335
-77.120279,38.919439
-83.847716,43.588838
-98.415372,30.274419
-96.621704,33.165538
-87.42211,30.359395
-105.196649,40.041383
-92.664013,45.383015
-100.534612,33.083314
-104.83871,39.63349
-93.183805,44.89084
-73.268402,44.510569
-75.233173,45.20744
-74.018267,45.983273
-75.693083,39.63433
-84.391909,42.302643
-72.339024,43.752371
-75.909004,45.373855
-74.418125,40.493009
-77.65072,37.558654
-115.973021,44.143695
-97.676783,30.659402
-78.854507,42.847161
-101.575577,25.212047
-80.264191,38.202472
-75.316514,45.226032
-96.788692,33.757171
-102.990584,39.287087
-79.05089,44.545402
-93.100395,44.941607
-97.699882,30.710847
-86.712486,34.608531
-79.087057,44.647345
-81.46902,41.250384
-79.906531,40.436655
-97.311155,27.466302
-80.181404,32.568358
-83.791611,35.606091
-117.551866,47.90188
-89.861383,18.321448
-93.239836,37.127989
-79.912818,40.440108
-110.775459,31.528009
-117.351723,45.308022
-97.637966,30.681613
-74.719498,40.304076
-74.247552,40.912212
-89.44365,43.028865
-83.899466,39.809795
-80.971953,35.369333
-99.150281,26.580583
-78.736095,35.922108
-73.228061,44.503415
-86.531189,34.661255
-84.593868,42.600735
-97.734531,30.497276
-97.465789,32.840506
-74.965542,40.983967
-74.261892,40.586235
-64.816845,47.64711
-92.831597,45.122657
-97.812572,32.24991
-82.36536,39.308136
-84.159694,42.45155
-98.163634,33.206238
-76.644723,38.05311
-77.511699,37.545768
-83.987962,33.956215
-95.694768,30.083839
-95.641346,29.371454
-86.199245,34.398128
-75.248335,38.82996
-110.308002,31.447075
-93.10054,44.941642
-93.195729,45.399595
-95.694995,30.084235
-79.663723,43.549888
-76.279075,45.46149
-97.765947,29.605259
-96.159103,15.734266
-72.209503,43.808736
-97.931174,29.89257
-71.077509,42.055196
-81.443126,41.170893
-80.093963,39.517371
-93.100488,44.941554
-77.025498,39.051014
-96.112003,15.77557
-77.622271,43.215185
-92.904838,15.729924
-97.717493,30.663432
-95.694935,30.08411
-74.530864,40.632031
-72.56062,43.0576
-74.418468,40.492878
-76.796583,38.891827
-72.2095,43.808707
-94.6475,31.628647
-83.947799,42.462631
-85.097234,45.57156
-108.549986,30.603935
-84.815811,45.415039
-110.880072,31.725142
-73.72711,4.625895
-96.159908,15.734039
-96.15862,15.732511
-98.114451,30.199084
-81.748876,41.351379
-77.10766,39.089887
-73.111503,40.942497
-77.107112,38.911362
-76.833508,38.162619
-75.875895,45.349883
-87.985833,43.045768
-97.932472,30.596089
-87.809086,42.419383
-76.966856,38.953026
-105.629933,35.862467
-77.041187,38.988673
-100.488467,34.153676
-110.306213,31.44914
-74.458208,40.537074
-84.383956,45.957695
-84.201391,39.806033
-96.794304,28.256081
-82.349733,39.325601
-84.160831,39.869734
-70.368011,41.714541
-64.999291,45.562118
-73.428866,44.027326
-110.293999,31.461399
-98.038688,32.828168
-73.359967,41.134934
-97.064627,33.259207
-77.332013,44.460986
-79.63357,40.955205
-97.705084,30.403399
-78.474634,44.510386
-110.306777,31.446826
-84.275855,39.606099
-82.731195,35.142536
-75.487533,45.502775
-76.791301,37.251159
-84.217678,39.816636
-74.719125,40.441008
-84.226341,34.102282
-84.435312,33.895753
-77.029802,39.04716
-77.034502,39.046748
-72.2095,43.808718
-92.830931,45.026225
-115.635718,51.176471
-96.971329,33.065019
-101.860756,43.965536
-73.891307,42.612762
-76.790722,38.885975
-97.47058,32.843757
-96.96957,33.062546
-78.717234,42.889703
-64.835509,43.825306
-77.027652,39.051119
-77.192042,38.639404
-70.105755,41.682004
-93.059778,34.513735
-65.625082,43.413087
-84.177482,39.867117
-91.229616,48.088478
-84.275844,39.606031
-84.262787,39.598097
-75.486747,39.984375
-82.07448,38.923674
-100.410769,34.122032
-79.493017,43.626918
-98.276239,49.012206
-93.1924,45.421228
-73.658097,42.929403
-77.03018,39.047038
-68.059798,44.337335
-110.311679,31.445882
-78.37256,38.597851
-85.101814,31.95927
-84.164371,39.917072
-114.23378,48.753671
-80.565963,35.412382
-94.019794,30.861305
-93.18837,45.421492
-110.276204,31.46591
-83.088378,34.510968
-97.788202,30.480796
-93.183161,45.394889
-94.691021,38.797821
-68.330504,44.371551
-97.041172,32.936474
-96.805153,28.304625
-96.963401,33.068625
-110.267189,31.45715
-110.30705,31.448378
-93.321369,35.505435
-110.294396,31.461253
-87.570359,41.634482
-79.635938,40.954269
-71.058681,42.234956
-84.17613,39.87871
-78.440253,38.527931
-114.332356,48.825867
-91.347885,34.021097
-81.488675,41.120641
-77.09371,39.030786
-97.585642,29.59296
-76.595612,39.243137
-110.274446,31.473092
-83.946886,46.063522
-73.147466,40.923797
-93.32124,35.505435
-84.164371,39.917124
-71.684103,44.975227
-113.984482,48.526619
-77.031397,39.04665
-73.590556,41.18444
-71.269351,42.291006
-101.68212,33.535671
-94.38794,45.59212
-110.689573,30.838131
-79.225,42.118
-110.382357,31.568203
-73.028011,43.484402
-110.257517,31.376142
-72.713297,43.509868
-90.567933,41.498772
-110.295122,31.467274
-110.297239,31.477051
-91.34737,34.020795
-100.533528,33.064458
-71.483351,42.499352
-76.790657,37.250749
-97.548176,32.252576
-73.220448,43.673115
-97.441718,31.168797
-77.034253,39.046711
-89.212462,48.374847
-73.057599,40.931154
-98.027294,30.418908
-73.027153,43.486255
-85.944646,46.288724
-70.442461,43.67339
-72.172172,43.794905
-64.963478,45.59037
-110.274004,31.478319
-84.177477,39.867101
-93.200091,45.401285
-97.752045,30.565722
-98.268499,33.775081
-79.332275,33.858347
-83.691995,38.133206
-97.309899,26.135393
-72.209538,43.80873
-78.733357,44.910037
-80.496054,35.460775
-93.167847,45.391976
-68.212072,44.369788
-73.052651,44.462411
-84.16321,43.312284
-90.902467,16.206777
-84.262776,39.598122
-92.235179,38.586885
-93.196169,44.9
-77.024298,39.052947
-82.056542,41.115045
-73.246116,43.521148
-82.191988,36.00339
-73.267972,44.508856
-77.025769,39.051053
-110.293027,31.462268
-97.987288,30.361737
-78.017266,39.018882
-110.300567,31.472707
-103.5779,43.951645
-98.165889,33.207658
-110.28381,31.459556
-110.315959,31.444907
-84.160842,39.86971
-84.201391,39.806029
-73.271794,44.386406
-75.445077,41.082863
-93.183568,44.890747
-72.544268,42.328357
-95.694883,30.083948
-80.219177,43.511403
-79.171726,43.827158
-84.149635,33.981097
-79.898114,43.273469
-88.353579,42.338382
-94.123182,35.692026
-106.442097,23.299142
-84.262776,39.598029
-77.026319,39.051006
-84.177477,39.867142
-84.177482,39.867089
-81.574098,41.48596
-77.026016,39.050581
-81.509814,36.884199
-101.670002,34.959347
-72.527643,42.327115
-96.96265,33.068774
-84.201375,39.806033
-100.621419,32.991868
-97.931961,30.59578
-78.069105,44.673824
-72.355785,41.079092
-74.652035,40.660262
-110.293595,31.461862
-110.306678,31.448357
-93.178902,44.889032
-84.217672,39.816624
-84.201386,39.806009
-96.801823,28.310516
-76.937957,38.933447
-90.014444,38.888488
-110.287393,31.467329
-83.110274,40.096812
-77.231758,38.9831
-98.188089,29.72413
-84.160837,39.869674
-82.355103,34.776043
-74.196907,40.837962
-97.266628,37.741466
-96.971201,33.06501
-80.496011,35.46095
-84.176109,39.878726
-76.938544,38.928235
-72.171142,43.795571
-93.163234,45.392374
-79.482509,43.743518
-114.753188,51.679654
-72.204015,45.004472
-84.164371,39.917115
-84.160852,39.869726
-85.705112,10.837931
-99.430304,27.536054
-75.702581,39.567848
-79.20828,43.862459
-104.623518,50.415018
-77.029775,39.047573
-94.512767,30.277753
-77.322142,44.458504
-73.193438,44.488954
-73.602852,41.177992
-79.923263,40.396568
-79.904825,43.267554
-83.351727,41.682015
-70.216308,43.588048
-72.209487,43.808738
-74.870582,41.666276
-84.277174,39.879006
-110.272544,31.449016
-93.449428,35.910766
-99.898703,32.231614
-73.861792,40.99272
-77.025147,39.059828
-89.326692,40.528111
-76.918329,38.986716
-75.503775,45.498237
-81.88403,41.409053
-77.339802,44.460128
-95.694845,30.083939
-84.277196,39.878974
-84.23943,39.836861
-97.681246,30.384926
-79.922603,40.396627
-77.050909,38.921764
-78.784375,35.725123
-84.277153,39.879047
-96.802447,28.30098
-85.916585,35.204392
-106.589395,23.681284
-77.419091,38.863613
-76.237472,44.781864
-74.401265,40.684114
-76.651362,39.201939
-80.644005,40.703855
-77.246757,38.995344
-83.068871,42.262494
-96.291151,45.311895
-84.277432,39.869592
-84.252241,39.847191
-76.784606,37.24469
-110.250249,31.344907
-84.265383,39.874897
-113.805399,48.759737
-83.04822,42.256274
-76.646816,38.055996
-110.253219,31.345553
-82.899566,40.101547
-79.980846,39.645762
-65.334578,44.457861
-84.277453,39.869592
-88.172483,41.356704
-81.138163,37.911788
-70.062127,41.674544
-110.292808,31.462295
-77.026559,39.054113
-73.805079,40.864677
-74.532838,40.602614
-97.775952,30.269844
-98.043917,32.821146
-81.220422,44.743441
-81.57389,41.484909
-89.169482,44.32815
-84.277475,39.869559
-84.301711,39.88905
-71.48095,42.488724
-68.060471,44.337566
-77.025986,39.051007
-97.938828,29.890022
-95.528529,29.537948
-84.177471,39.867125
-84.30169,39.889
-84.277174,39.879047
-84.268173,39.863287
-84.262766,39.598122
-82.307606,29.621676
-96.955075,33.06625
-109.547929,49.681943
-81.75608,26.388586
-98.04293,32.821589
-110.27101,31.455778
-73.21815,44.510289
-110.172424,31.625407
-75.862219,35.858601
-102.310481,19.373827
-98.113735,30.198386
-74.209014,40.850592
-72.403121,43.618353
-103.22181,25.1387
-77.24425,38.990383
-95.566948,30.245689
-97.502501,27.562168
-84.265362,39.874922
-84.342905,39.789222
-84.268173,39.86327
-84.252262,39.847054
-73.805895,40.871213
-98.350992,28.477911
-90.421457,38.586966
-84.268173,39.863295
-93.15917,45.397968
-80.572529,26.992225
-97.008664,33.371992
-77.098453,38.75754
-82.09847,36.16014
-110.243892,31.383845
-72.215576,43.692911
-110.206152,31.365112
-98.412985,30.27468
-84.301701,39.889041
-84.333694,39.779162
-78.72174,42.883999
-65.748861,43.464164
-87.889292,41.141978
-80.225601,43.504581
-94.179301,32.68677
-98.114267,30.198527
-84.23943,39.836921
-84.17613,39.878759
-84.201386,39.80605
-97.646077,30.214964
-84.533134,45.395881
-99.878131,32.239256
-98.175228,31.068866
-84.301701,39.888952
-84.086502,39.802764
-84.564592,34.124364
-77.397393,39.260591
-97.586698,29.587849
-110.281332,31.449134
-84.277174,39.879014
-74.208373,40.854168
-96.970632,33.066133
-84.277346,39.869625
-110.316346,31.444218
-116.757758,47.702609
-79.915098,40.419443
-81.93927,41.016409
-77.016645,39.041086
-98.353115,29.687331
-93.180714,44.883096
-81.235739,34.067144
-79.907521,43.280805
-93.984733,30.89578
-81.352357,41.081245
-89.120677,40.647197
-77.052387,38.962254
-82.238219,29.668814
-63.763824,45.869456
-73.009572,44.698442
-76.534989,44.501495
-99.880958,32.23634
-88.947571,38.177043
-84.275855,39.60614
-84.176098,39.878751
-87.738082,41.981602
-97.437633,27.577006
-89.472905,48.060708
-109.504355,49.657997
-79.230585,35.680709
-79.898877,43.282554
-97.794414,30.135324
-82.570969,38.567666
-84.086512,39.802789
-84.23943,39.836962
-96.806721,28.300653
-96.801438,28.310437
-84.268184,39.863278
-84.086502,39.802745
-84.217672,39.816653
-91.095328,46.202943
-77.255344,44.513523
-97.473061,32.837347
-79.088881,44.646888
-89.439609,43.030386
-80.37789,43.376178
-74.206863,40.85733
-81.566712,40.947917
-97.030984,30.382438
-84.164361,39.917148
-76.903161,38.837506
-77.042932,38.967843
-95.694903,30.084029
-99.879407,32.237909
-83.087103,42.697079
-103.658473,30.375464
-76.790442,37.25092
-77.42129,38.857146
-73.614209,43.383505
-85.187785,41.67849
-97.12717,30.364913
-79.480841,43.740512
-77.14151,38.706119
-84.533079,45.395851
-84.533159,45.395868
-84.265341,39.87493
-87.687693,41.986392
-77.258107,38.591451
-81.096863,40.82391
-77.010342,39.045197
-68.057028,44.339644
-79.915184,40.419377
-84.301701,39.888984
-93.277806,46.538909
-67.601429,44.48728
-84.265394,39.874857
-84.217678,39.816657
-95.695003,30.084063
-73.800525,40.873139
-83.04822,42.25583
-84.265362,39.874914
-84.336934,39.783713
-84.34291,39.789204
-72.561865,41.315834
-82.327509,29.619444
-71.666753,42.450315
-80.566199,35.412382
-83.557398,40.846914
-93.828446,30.631173
-98.999795,31.6771
-110.29551,31.427923
-79.96066,39.599778
-81.829438,41.466834
-65.312819,44.455441
-84.277239,39.869554
-110.17625,31.626543
-113.789606,50.85142
-99.139121,30.01439
-81.733463,38.734253
-84.268184,39.86323
-87.877281,41.709051
-72.41812,44.599467
-77.326086,38.89725
-78.256798,44.417468
-99.88041,32.234772
-80.461619,42.620694
-84.341719,39.78899
-100.150493,30.481979
-65.204064,44.38377
-77.042635,39.046268
-77.028018,39.050151
-77.149047,38.972657
-97.680471,32.755056
-91.952916,48.215142
-95.69481,30.084182
-76.436936,36.166248
-78.445344,38.506468
-97.775976,30.27255
-70.906187,45.583464
-77.212323,38.977448
-97.774876,30.273407
-74.54567,40.626461
-84.428215,39.658198
-84.277266,39.704213
-111.085811,31.404011
-70.901796,45.583657
-71.036224,42.23106
-83.82096,42.455591
-69.973104,43.894929
-78.679347,35.773738
-97.214339,36.127869
-95.725336,44.927954
-105.194881,40.042072
-95.694958,30.083953
-84.094849,39.868639
-84.074882,39.880249
-84.094859,39.868615
-69.17685,44.335357
-80.764212,38.278349
-97.891102,30.338065
-95.694835,30.084086
-95.694853,30.083998
-88.161489,41.366257
-79.239911,43.708607
-84.094849,39.868566
-84.094849,39.868598
-84.103298,39.625494
-89.208126,45.816455
-100.200505,25.368599
-93.308933,43.637157
-84.428194,39.658252
-84.459243,39.654471
-74.160387,41.763632
-84.422218,39.632199
-76.972271,39.371346
-72.721207,44.397578
-116.774685,51.133969
-75.533881,35.233456
-96.886866,50.001445
-72.984102,44.397846
-80.192165,45.354092
-83.446015,41.645162
-76.993852,39.065174
-110.87757,31.728144
-109.280577,31.918037
-103.658602,30.374999
-84.079528,39.870103
-72.209433,43.808722
-73.390587,41.430798
-80.360976,43.404011
-95.719693,44.922242
-76.03214,44.497515
-77.619749,39.346394
-77.605647,42.57123
-110.280912,31.350769
-77.176023,39.074531
-72.662029,44.198067
-85.986557,46.276496
-84.074893,39.880233
-84.414096,39.645509
-78.100128,36.996574
-84.079533,39.870127
-92.997441,15.876314
-90.473565,38.633596
-87.831051,41.86602
-86.587784,36.254919
-84.339423,39.102651
-89.11133,17.540029
-80.008514,43.224354
-72.257531,41.818237
-96.968229,33.067623
-95.694658,30.083967
-95.719242,44.915708
-114.058857,47.731069
-84.074872,39.880197
-104.713159,38.707938
-89.111266,17.540197
-97.834039,33.239253
-93.4022,35.959866
-90.470018,38.632761
-95.694873,30.084045
-84.087274,39.881778
-93.198683,45.405323
-95.694694,30.08406
-93.338562,36.038761
-78.899035,37.971367
-75.082987,40.142019
-80.779552,38.256674
-84.422218,39.632232
-77.339823,44.459929
-84.087274,39.881877
-77.045164,39.052486
-84.103298,39.62549
-78.651917,42.771603
-95.694992,30.084041
-84.414053,39.645574
-110.282028,31.449735
-95.80426,30.300513
-84.27726,39.704206
-81.524734,28.30166
-71.148798,42.396796
-84.087296,39.881731
-84.094849,39.868615
-84.428258,39.658318
-84.64229,44.656065
-73.166506,44.966994
-76.485608,42.493951
-95.694851,30.083874
-84.079528,39.870127
-97.309288,27.46646
-99.735174,29.633212
-97.76913,30.46377
-81.96465,41.468294
-77.788954,39.451353
-74.432888,40.49092
-63.665556,44.680629
-79.913705,43.280351
-84.459221,39.654403
-82.325019,29.558404
-75.530877,35.236129
-89.939961,43.927547
-81.922295,41.111277
-77.044948,38.946229
-84.422218,39.632241
-84.094838,39.868648
-84.414074,39.645541
-88.266864,37.612267
-84.533123,45.395873
-100.511813,31.372243
-74.291118,41.294865
-110.880371,31.725021
-77.23503,38.889016
-98.038405,32.82106
-81.584693,41.49174
-73.166483,44.966942
-77.114196,44.000903
-84.074882,39.880208
-88.984127,45.819128
-89.654801,21.043215
-96.107326,15.767516
-84.103303,39.625473
-84.479287,39.162033
-83.372209,42.470249
-77.452927,44.58411
-77.057569,43.917031
-84.1433,30.14958
-73.65909,41.202799
-71.266083,42.38989
-90.424379,38.554878
-77.025889,39.053819
-77.004136,38.947797
-84.422212,39.63222
-83.994083,42.445501
-84.27726,39.704196
-79.039271,43.830299
-73.8845,42.609923
-110.306228,31.449232
-86.587845,36.255236
-72.183357,43.800975
-73.006221,40.683052
-105.31308,53.77888
-76.96193,38.988772
-79.036851,35.877165
-84.422228,39.632196
-83.372228,42.470303
-93.07048,34.507987
-96.804853,28.301353
-76.370041,44.540438
-84.087274,39.881827
-84.074872,39.880241
-82.053264,35.88206
-92.232348,38.591224
-72.209519,43.808764
-84.428236,39.658268
-84.103303,39.625477
-80.718685,46.1822
-97.808244,30.158735
-76.794546,38.884699
-88.178155,41.505488
-105.199052,40.03945
-84.079539,39.870135
-89.358583,40.798909
-70.931044,42.297034
-82.74255,35.144248
-84.383878,45.957743
-84.079528,39.870114
-73.603073,41.177772
-76.243079,44.773945
-84.103303,39.625453
-79.576892,45.440743
-97.422678,32.557016
-72.535908,43.132044
-84.414074,39.645599
-84.27726,39.704202
-81.413132,46.055981
-73.566095,40.881401
-80.017934,39.305757
-110.293076,31.464891
-97.609659,35.606169
-79.924334,43.259018
-73.266672,44.510316
-78.522458,35.952989
-82.798633,42.580274
-78.649088,43.021193
-95.694745,30.08416
-73.58034,41.002688
-80.934677,44.327423
-96.440083,33.164977
-72.59479,45.001725
-73.052766,44.46234
-116.476387,48.23976
-85.350362,35.65869
-78.974619,35.862761
-98.007861,27.895242
-95.69479,30.084176
-97.640154,30.234112
-109.155403,31.90321
-74.000431,40.462917
-73.243202,44.498071
-80.019565,43.22628
-77.040477,39.043023
-81.428156,41.561354
-72.209455,43.808795
-87.745984,41.982399
-98.262731,29.874516
-97.845992,30.159293
-110.965229,31.854341
-76.779149,37.243224
-114.437273,51.228659
-73.159152,40.646587
-79.823675,40.518261
-81.890931,41.408022
-93.61756,35.174715
-73.240421,44.499404
-91.224497,30.344537
-97.264575,37.740811
-97.697253,30.240642
-72.523112,42.983145
-72.37451,43.499068
-81.57222,41.479488
-99.422778,28.332933
-75.485569,39.984488
-87.739665,41.982335
-74.532702,40.602654
-98.660083,38.105569
-82.719149,28.074303
-74.545841,40.623953
-95.694861,30.084066
-77.238673,38.772313
-84.302967,39.920413
-83.662986,42.302229
-95.601645,29.848065
-78.676811,36.698127
-79.898611,43.271056
-110.35568,31.8166
-95.695102,30.083974
-71.065491,42.227553
-106.245254,25.950642
-77.337502,37.466404
-124.170442,47.017197
-80.197277,45.356005
-77.025992,39.050112
-83.976949,42.482435
-106.440954,23.299241
-91.502497,41.911026
-90.419609,38.980521
-96.962854,33.068749
-77.072845,38.843546
-84.164812,43.312904
-82.36705,36.298638
-84.086421,39.802815
-105.041406,19.49737
-110.833463,33.296641
-76.941822,38.912596
-94.161844,33.321876
-80.022268,37.457657
-77.636261,39.322513
-95.694976,30.084115
-97.214782,30.510183
-95.695035,30.084042
-87.738683,41.977933
-76.091339,39.732571
-98.55144,22.102452
-91.191146,47.3826
-89.816855,39.919907
-95.694908,30.084011
-84.086416,39.802795
-97.16427,49.841358
-77.799339,43.00289
-80.345587,32.685054
-96.615187,33.158277
-112.225246,35.252757
-85.864753,32.776622
-107.461095,49.116439
-84.459103,39.654331
-89.592015,40.798593
-88.729685,40.313165
-93.197098,45.400604
-103.904676,30.580152
-86.652695,36.19768
-93.40143,35.97362
-76.254838,44.766105
-76.88512,39.027976
-79.020461,45.426425
-76.720549,39.988717
-92.213616,33.08279
-77.293308,38.897029
-97.47854,32.843754
-84.086416,39.802802
-71.24383,41.475097
-87.745003,41.98161
-76.941643,38.915367
-77.942209,38.994033
-75.133476,40.043718
-79.224116,45.320006
-79.907492,43.268335
-81.543954,41.127824
-105.04201,19.498893
-112.196981,35.253459
-71.239317,41.484722
-80.466818,25.706178
-95.695082,30.083873
-64.409599,44.445203
-76.522858,36.589772
-80.307489,43.133942
-109.191785,31.881858
-81.529057,41.09965
-77.029765,39.049324
-100.468102,31.130883
-89.973246,39.212104
-79.446768,44.997692
-76.956106,38.908233
-95.601456,29.848478
-74.457238,40.209002
-97.284035,30.379336
-72.588962,40.983531
-84.302956,39.920437
-84.086416,39.802811
-78.966312,36.035283
-89.879837,18.46406
-97.814958,30.153872
-75.61291,39.796931
-71.168052,42.215595
-76.877067,42.106214
-77.032858,39.052307
-84.302956,39.920429
-82.292237,29.520959
-84.027472,38.895909
-77.025978,39.050872
-80.437781,35.661476
-79.917565,43.261782
-75.164498,40.342594
-81.151574,26.952257
-97.945862,27.499136
-92.748454,45.548848
-113.995521,46.858157
-95.694981,30.084015
-72.863005,41.834163
-81.518362,41.446364
-72.534759,43.355968
-77.096856,39.027438
-81.565645,41.483295
-82.605332,28.632447
-76.138993,43.031213
-74.4297,40.777634
-104.714629,50.568059
-94.020846,30.812407
-95.694925,30.08425
-72.209471,43.808694
-70.918672,45.589872
-112.005751,34.751487
-113.98008,50.789117
-114.008067,51.02817
-97.016165,30.39394
-84.577928,33.983073
-79.661179,43.554769
-98.800564,29.953001
-98.369552,30.734087
-79.660944,43.547868
-97.721629,30.180154
-97.114566,32.969586
-80.217291,34.504154
-95.694895,30.084179
-76.485883,37.047899
-79.661522,43.554707
-74.577607,40.509898
-97.756588,30.510889
-97.476231,32.848628
-76.641454,37.232707
-114.375873,51.16449
-65.253379,44.424012
-76.642,37.2337
-78.734245,38.952829
-74.248132,40.911936
-97.645186,27.869287
-97.606341,31.028883
-96.615259,33.157976
-110.876091,33.318514
-77.635402,39.397161
-74.532795,40.602223
-94.141073,16.721207
-82.921324,39.912665
-97.944489,27.499136
-82.789328,38.517755
-94.655036,31.624749
-76.868377,38.16555
-114.140733,50.979626
-79.993282,44.849662
-77.088355,38.900962
-95.695058,30.083776
-79.399258,43.736476
-92.21363,33.082809
-74.429022,40.774724
-114.258156,51.17041
-74.43212,40.776193
-98.819728,30.502582
-96.968877,28.82867
-74.432716,40.490398
-80.636516,35.441093
-82.835343,40.013657
-92.746864,45.546759
-76.951463,38.978211
-91.243751,47.38558
-98.415796,30.275426
-95.595453,29.83841
-73.229056,44.392811
-89.652977,40.731567
-95.69515,30.083933
-97.717552,30.704667
-73.216791,44.443536
-95.661525,29.3899
-78.717911,42.888124
-98.132708,29.710322
-91.093355,43.996882
-114.006597,51.028939
-76.922087,38.987649
-82.835233,40.013647
-72.209487,43.808733
-77.046315,38.978749
-92.213616,33.082847
-93.179152,44.888841
-114.004553,51.029209
-86.726589,34.027717
-95.601917,29.830378
-87.806455,41.817471
-103.28546,29.273488
-95.694968,30.084192
-86.655879,36.203275
-97.770596,30.418241
-84.426149,46.144475
-93.665968,16.998311
-95.694868,30.08412
-98.523556,29.563231
-72.239871,41.796104
-95.694989,30.084004
-87.784146,42.04859
-114.156232,50.990882
-95.694768,30.084146
-74.006824,40.27265
-91.195077,47.38314
-87.711798,42.05963
-67.08172,45.081615
-73.57306,41.154245
-78.439019,38.520475
-81.22637,33.978106
-89.371751,38.753914
-99.8128,30.4478
-98.031306,30.216594
-93.191724,45.396439
-93.204142,45.417622
-95.133201,29.512133
-79.815945,44.584698
-103.876628,21.930976
-89.317697,38.676242
-114.228587,51.166223
-87.711788,42.059597
-76.868956,38.16587
-95.694881,30.083944
-77.024586,39.052168
-73.119586,40.906587
-95.694863,30.084129
-79.282751,45.820186
-97.884573,30.197777
-97.704314,30.237041
-110.827772,33.292912
-94.286539,35.332719
-65.213655,44.435209
-95.695065,30.083925
-84.029853,33.96839
-93.321283,35.504771
-77.133009,38.824971
-90.484343,36.473289
-98.481661,29.600932
-95.694848,30.084131
-83.990394,45.110219
-95.694815,30.084019
-97.753419,30.411281
-79.027064,35.9467
-105.199009,40.038886
-82.594983,41.39857
-97.535865,30.940465
-104.716669,38.714571
-114.199167,46.363321
-97.695595,30.667913
-87.737331,41.98208
-97.651196,30.216307
-82.543484,35.37814
-88.164725,39.165292
-97.659215,30.317923
-82.28782,29.529817
-96.962864,33.068469
-72.209444,43.808772
-71.208458,42.242397
-78.387685,37.306148
-97.751477,30.156093
-82.292167,29.542922
-100.501642,33.060029
-86.654028,36.20272
-76.645474,38.052957
-72.605837,41.400879
-98.008216,30.218782
-97.995459,30.330304
-71.089611,42.062803
-73.723655,4.629108
-97.535712,30.941093
-97.533194,30.944588
-85.383968,42.398395
-84.290829,37.561142
-97.802525,30.297092
-74.432258,40.777112
-83.45491,35.04984
-73.033251,40.964126
-114.113051,51.102791
-82.290997,29.5741
-81.520129,41.116228
-114.364425,48.406508
-98.527725,29.573753
-97.00608,33.067713
-72.862962,41.83407
-84.14658,33.851903
-87.806388,42.467077
-97.642203,27.866055
-76.648232,38.075987
-96.805097,28.304655
-95.256408,30.942497
-93.089842,29.974995
-96.80782,29.09183
-97.289804,30.066965
-71.089182,42.062038
-93.550278,31.09275
-82.288355,29.526388
-87.737954,41.981873
-78.578897,45.204825
-74.432597,40.777775
-90.20467,38.866525
-73.85296,41.102636
-82.330384,29.578832
-75.816972,45.294543
-84.321757,33.996727
-81.543916,41.127861
-75.813925,45.292279
-100.463727,34.139509
-68.06274,44.334079
-110.376256,31.547456
-73.682554,41.197782
-87.532398,41.654221
-83.682256,34.684894
-114.03134,50.975104
-73.675773,41.338535
-104.381373,40.882801
-87.743928,41.979237
-98.389177,33.779993
-80.482863,36.342147
-97.687121,30.956349
-82.489506,35.442425
-97.575246,30.737042
-97.61063,30.189529
-64.63609,44.473034
-114.113403,51.103047
-80.263227,43.233169
-74.611073,40.558678
-77.015883,38.977937
-75.715059,36.087127
-73.215593,41.720822
-82.289825,29.522817
-94.625808,31.624974
-89.146,37.699873
-116.295463,48.4015
-74.445419,40.720136
-71.081629,42.055283
-86.78174,34.754691
-79.986641,43.98285
-81.3564,41.078363
-100.53907,33.078142
-94.13441,32.067398
-92.616253,30.96537
-94.010642,37.900937
-114.110558,51.103114
-97.107546,32.956128
-95.801319,31.904491
-81.247616,37.245287
