"V1","V2"
23.170504,68.666278
25.265074,69.044711
23.13551,68.656702
22.373789,68.958102
14.90409,67.046096
-136.9,61
-131.3,60.4
-139.3,64.5
13.945144,66.383214
24.958563,68.87434
11.687142,60.684245
24.992981,69.253017
9.65053,62.359204
19.062225,69.025253
25.269035,69.046868
-134.5,61.2
22.454573,68.939396
18.058632,69.113054
22.385055,68.95293
25.268114,69.048031
14.110866,66.485503
26.058732,70.10773
25.255486,69.04433
11.841844,60.818614
23.174863,68.659569
25.262753,69.044952
29.224216,69.918149
13.939798,64.459869
11.94348,60.761334
22.908163,68.718927
23.105211,68.716184
22.452391,68.938436
14.044752,66.502681
17.984812,69.121876
27.849107,70.387412
22.268045,69.002934
-131.3,60
11.851858,60.830162
9.978329,62.008813
23.097436,68.72507
25.298132,69.998429
11.729777,63.35612
25.509417,69.466513
28.136664,70.050269
11.850724,60.859454
12.089388,60.893073
22.452595,68.947687
26.057062,70.107161
17.991003,69.120952
29.15168,69.74075
13.227894,65.82055
11.461058,62.524665
10.082081,62.830716
23.15762,68.678381
26.057594,70.108147
12.095857,60.88236
14.760396,66.236446
23.134663,68.67739
26.058121,70.108232
29.23767,69.916846
29.241869,69.634435
11.099887,63.085484
10.266077,62.816386
-138.4,64.7
23.158548,68.665143
23.158543,68.670882
28.248409,70.043216
29.14323,69.894726
17.863157,68.870363
29.155645,69.816352
24.850967,69.570688
25.339414,69.039713
18.976771,69.083998
25.276025,69.099647
-136,60.3
-135.6,63.7
8.315464,61.879205
-140,63.8
13.934609,65.398884
18.379864,68.955334
22.977372,70.089681
12.472712,64.749851
11.453646,62.517871
12.787204,64.463406
-132.9,60.4
13.677918,64.415673
23.085009,68.73698
10.383071,62.474617
12.056235,60.918441
11.372177,62.79387
-136.8,60.5
11.727117,60.860238
8.043454,61.634173
22.22861,69.191183
25.000162,69.867813
11.25969,64.32844
24.506317,69.576502
15.98842,66.942374
-138,62.5
22.6655,68.728297
30.63595,69.790857
12.454939,64.646264
29.318413,69.807486
22.227658,69.191602
22.304434,68.989917
11.733486,60.613038
-139.3,62.5
13.369255,65.449225
11.727244,63.501488
12.255926,60.500205
25.313308,69.036692
11.952513,63.558225
-133.7,61.9
11.446248,62.51158
10.142902,62.799903
9.552252,63.254274
22.392027,68.993298
26.569007,69.99044
11.778806,60.787724
20.397998,69.274763
-134.5,60.3
9.320175,63.042177
24.845022,69.569684
22.027681,69.056432
14.735093,66.333457
22.503773,68.940468
-139.1,63.6
24.843418,69.569194
23.218264,68.642726
9.551401,63.255501
24.840695,69.573385
24.8438,69.571186
11.096036,59.904471
11.861553,60.810882
24.840924,69.569916
24.848007,69.570185
29.520835,69.547396
19.177338,69.149154
29.53336,69.519324
23.210883,68.64194
18.2405,68.771507
12.409398,64.609096
12.478503,64.728329
11.988174,64.826348
22.931409,68.946277
10.510097,61.867535
25.336498,69.017803
24.688117,70.166826
23.096203,68.921339
25.44348,68.986647
25.120411,69.668048
22.335777,69.123919
24.611077,69.592591
11.512314,62.816166
25.320704,69.037585
28.818636,69.989684
12.044297,60.277685
8.791122,61.882883
13.373907,64.576635
25.442452,68.986139
29.039291,69.958788
14.798303,66.285142
-128.9,61
25.317835,69.017978
26.523468,69.981937
11.801475,64.26898
28.964281,69.750438
24.649913,70.172966
28.973894,69.751138
25.710975,70.301794
15.523985,66.982747
-137.8,61.6
27.068255,70.060595
28.958008,69.796127
28.931852,69.747403
10.292067,63.428871
25.51501,69.799535
9.278334,62.646174
25.648545,69.141464
-131.3,62.1
26.048096,70.3406
29.136116,69.794589
29.078048,69.72191
25.334436,69.020235
25.285127,69.022464
22.14347,69.2187
12.02474,60.877211
22.360402,69.086774
11.46332,62.524204
14.19656,66.381528
22.175313,69.186313
11.80516,60.839778
12.056204,60.918773
13.812269,66.92023
25.338399,69.016152
-135.5,63.2
16.892647,68.632439
25.636117,69.14196
11.844629,60.801931
9.553573,63.25616
15.649762,66.673724
25.479349,69.800079
11.109713,62.373597
28.761823,69.973269
22.566892,68.937187
24.37256,70.160056
24.419183,69.293635
24.938001,68.976873
29.139882,69.987375
29.08137,69.989903
12.059725,60.87418
18.774205,69.680202
24.920429,69.073363
25.334332,69.025615
14.469137,66.787061
25.303404,69.017513
10.782311,62.261398
-137.2,62.7
11.249544,61.729195
29.294172,69.818961
10.348907,64.03801
20.806242,69.255786
25.343113,69.819764
11.98427,64.825245
25.443268,68.992327
13.973186,65.376978
-136.1,60.8
24.610758,69.593089
25.628112,69.143514
26.342255,70.305536
-132.9,61.7
12.056038,60.918581
29.084,69.722021
13.068613,64.539678
25.338418,69.034209
25.326746,69.014176
12.601701,64.354839
7.127698,61.365219
25.250184,69.101879
25.445181,68.990193
25.241907,69.103141
22.732307,68.726
15.960419,67.700601
22.652339,68.749616
22.734732,69.027715
10.427361,61.331319
10.088917,62.783228
13.215868,65.110904
19.707479,68.82254
25.246632,69.04717
14.304352,66.217855
18.899127,69.080751
12.242877,61.54662
10.909258,61.267482
25.232931,68.8509
25.231193,69.046859
12.071781,60.871523
9.541252,62.879695
19.737801,68.791405
19.68767,68.847508
11.949306,61.131492
19.69734,68.811304
22.572062,68.746563
9.97231,62.007829
13.505165,66.604698
22.578945,68.775943
6.838237,61.18781
19.706546,68.822593
9.565709,62.86475
25.267481,69.049268
20.116505,68.868173
14.297637,66.223584
23.122385,68.733616
11.461326,62.342781
14.130156,65.567929
12.068838,60.874074
19.689691,68.81709
11.100171,63.085438
22.578303,68.778653
24.820196,70.44462
28.338683,69.935012
25.252876,69.050351
25.252301,69.04779
24.804209,70.54327
10.807529,62.884453
25.316086,69.038592
25.228025,69.048103
28.477565,70.100255
19.727727,68.815342
16.430901,68.278638
11.022435,61.153515
8.492676,62.2652
19.812811,68.728567
9.54082,62.879372
19.800636,68.741933
9.289165,62.666475
25.21225,69.051068
21.866591,69.366225
22.582277,68.744858
12.06884,60.87446
21.993593,69.11316
29.178845,69.767713
22.931506,68.946248
9.346016,63.243732
22.583388,68.772692
25.215373,69.049727
11.791064,62.470631
28.978349,70.007261
21.866942,69.366364
10.712958,63.088139
9.206889,61.220413
13.829691,64.108899
9.562919,62.704128
28.983935,69.159556
28.62979,70.086089
22.700399,68.795468
28.646732,69.837572
28.983184,69.744248
28.705807,69.999912
10.64909,61.012925
8.421366,62.065867
11.342655,63.304086
13.157673,65.829235
12.024526,60.87832
19.065365,69.018107
23.048552,69.009339
11.454858,62.414677
13.918516,64.976526
20.229102,68.695821
23.278385,69.166916
23.181125,69.189615
20.097223,68.628457
20.155474,68.639168
12.598412,64.11326
26.087606,69.797941
23.60704,69.898358
20.210353,68.683231
25.732102,69.980377
22.424274,69.594954
18.193769,69.025881
15.604236,67.319175
18.261666,68.970708
23.020253,69.176193
14.959024,66.722542
5.830577,61.249073
22.427542,69.584787
13.751795,66.493001
15.925876,66.968176
20.245542,68.742883
13.522598,65.063104
14.49912,66.634293
20.211859,68.700052
22.266645,69.898816
19.108555,69.06883
22.474753,70.034185
12.422431,64.606835
22.883965,70.014948
8.781924,62.720899
20.230418,68.699639
11.307677,62.834566
17.863652,68.403688
15.963678,67.78242
18.791336,69.153873
18.74967,69.14257
23.201273,69.735687
21.761622,69.625007
6.82053,61.388515
15.374248,66.986632
13.44065,65.754635
27.633823,70.506768
20.209634,68.701119
20.109414,68.623527
11.864344,60.85395
25.815731,69.9794
20.225071,68.685159
29.511056,69.898758
25.868237,69.784034
13.413068,64.216158
12.656732,63.991859
13.766786,64.17073
20.600857,69.5003
10.114712,62.200362
11.505875,62.236805
14.738318,66.668774
12.055947,60.918165
11.215174,61.089373
9.641645,62.403566
11.279001,63.180088
13.279428,64.221592
14.963661,66.669032
9.033047,62.061484
21.632165,69.547409
13.294739,64.253485
11.387293,62.127545
12.056145,60.918412
11.76798,63.553923
8.95555,61.973694
11.569537,62.227298
7.763676,61.142668
7.753231,61.135136
7.884971,62.080121
11.565503,62.231789
7.664452,61.121579
12.055642,60.918473
25.280733,69.990919
7.867304,61.158042
13.003799,65.895224
11.553154,62.222893
9.224378,61.95992
8.803663,61.899887
7.636456,61.125063
11.536412,62.224839
8.335637,61.797267
7.634964,61.129527
8.278487,61.771221
10.976674,62.257336
7.763627,61.1428
8.126076,61.717428
7.637703,61.124915
7.643171,61.142357
12.996435,65.891986
11.528145,62.242971
11.622632,63.504295
10.673233,62.164312
8.272049,61.770129
11.6181,63.494503
11.533622,62.226997
7.925711,62.376997
7.647306,61.128101
7.7837,61.13222
9.283478,62.002007
15.464216,66.837283
11.54015,62.229847
8.357627,61.799896
7.868405,61.156811
7.66856,61.129071
9.54693,61.941002
14.303822,65.222996
7.656368,61.116837
7.763658,61.142585
8.966679,61.965818
9.744093,62.10618
8.955502,61.974223
7.636424,61.13022
7.722125,61.148038
7.890291,62.076871
7.637378,61.142401
10.988768,62.256141
7.851684,61.880468
9.393273,62.680995
15.421673,66.864647
8.344983,61.798326
8.374663,61.804137
9.744327,62.108817
8.566001,61.964395
11.036931,62.295718
7.674424,61.121825
7.871668,61.870799
7.678839,61.118152
11.553022,62.230617
11.618488,63.493767
15.423097,66.870528
20.475726,69.32599
10.982326,62.255145
7.636447,61.125261
7.722203,61.148105
11.549011,62.22713
11.54768,62.235067
9.225152,62.531
15.154572,67.15417
11.620652,63.495022
7.749954,61.138837
11.567084,62.231766
7.628125,61.159109
7.666296,61.111905
7.870417,61.871086
7.627308,61.157739
7.68873,61.143541
7.647602,61.128432
8.681706,60.853817
11.262478,62.941943
8.370789,61.802769
8.316262,61.835276
11.900831,64.348059
11.533888,62.218306
7.640308,61.131154
8.559211,61.961843
7.86905,61.872114
7.561779,61.156145
7.74854,61.138174
9.575299,61.996507
17.986948,68.869182
7.995052,62.367277
11.551561,62.231605
11.701396,63.546324
7.886653,62.062826
8.335061,61.796068
15.394698,66.879267
8.966963,61.970756
11.54666,62.228158
11.547402,62.226389
7.642467,61.133247
11.556637,62.231345
7.893951,62.075122
8.225029,62.152309
8.328784,61.792545
8.284151,61.770463
10.480633,62.594518
7.780312,61.130244
8.857455,61.954458
11.600841,62.216397
13.771577,66.200498
7.671458,61.125676
7.804093,61.164362
7.714131,61.144612
11.601505,62.213412
11.627747,63.623085
11.617077,62.208232
10.053402,62.230962
8.318305,61.79634
8.863518,61.961573
11.60478,62.208587
15.313669,67.075975
9.783001,61.951758
7.559702,61.153406
7.731837,61.180355
7.893587,62.393439
10.487093,61.873867
8.478495,62.101831
9.577585,62.062687
11.572214,62.22882
10.582357,62.69715
7.681462,61.139178
7.780862,61.179447
10.642416,62.588427
8.972858,62.489011
11.803232,63.640294
9.100652,61.935837
10.494509,62.589463
15.26565,67.001993
11.546636,62.228203
12.719943,64.808443
10.135342,61.724376
8.774807,61.953258
12.049756,63.559909
9.003816,62.493031
8.970614,62.48596
8.605186,62.11721
11.548919,62.222886
9.089105,62.02551
7.787124,61.133143
8.273512,61.830307
9.920568,62.107904
7.968148,62.362587
7.733696,61.146003
7.648981,61.105044
8.971458,62.484196
11.628172,62.222097
7.780382,61.17861
8.554683,62.120794
13.305975,65.457245
11.602876,62.214911
8.857369,61.953463
8.236,61.827295
9.031354,61.9872
11.600794,62.215794
8.904858,61.967204
8.908227,61.969965
8.964609,62.477946
7.729611,61.181741
10.653213,62.594472
9.458945,61.650708
10.449846,61.567789
11.60786,62.215257
7.678056,61.124403
9.173098,61.923005
11.550399,63.547036
7.651832,61.149521
9.159792,61.971739
11.61924,63.63637
7.814028,62.313506
11.689258,63.67716
11.617778,62.218132
7.959965,62.375992
7.733905,61.139847
7.786568,61.131742
7.661712,61.113981
10.445541,62.600977
10.769609,62.679214
9.215544,62.939594
11.543713,62.235561
8.846378,61.948513
7.971932,62.365313
11.616842,62.219269
11.609409,62.213804
11.619521,62.223018
11.58552,62.229166
8.315195,61.800126
11.553111,62.228328
8.607662,62.130062
8.83952,61.94536
11.608496,62.217825
14.905164,67.029833
11.606055,62.217109
9.443616,62.767318
7.814825,61.16077
7.907449,62.384565
8.324153,61.835805
10.780296,62.565554
11.596036,62.224537
11.602776,62.220245
11.594045,62.223751
9.162371,62.017141
9.571411,62.487277
13.295573,65.422413
11.621324,62.225659
10.473926,62.574527
7.762004,61.113779
12.763449,64.799742
11.986914,63.512533
12.050279,63.560701
8.974135,62.937864
11.666401,63.640455
7.788234,61.107957
11.615437,62.21927
7.771661,61.170497
12.719007,64.816266
11.552405,62.229613
11.792092,63.606009
7.713748,61.140227
10.46584,62.574247
11.624093,63.628174
10.581537,62.698833
11.611112,62.229327
7.803626,61.164608
8.32443,61.839513
11.266877,62.294202
8.787393,61.8833
8.928752,62.006533
7.659627,61.088943
7.764701,61.169186
8.785368,61.883406
8.511663,62.092676
11.565281,62.230526
8.17329,61.821251
12.959345,65.872604
15.202085,66.943034
11.533298,62.216242
11.618783,62.223252
7.649111,61.106404
9.231736,61.941766
9.547414,61.894908
9.021771,62.022313
11.561142,62.23524
8.897951,62.019966
7.874,61.174849
15.338415,66.915271
9.045592,62.907178
12.70481,64.888703
8.957967,62.022615
7.860736,62.260701
8.901006,62.026513
8.139116,61.721888
11.624127,62.222115
7.726081,61.140533
11.567011,62.220056
11.599406,62.215472
11.607102,62.202992
11.559367,62.237972
8.773949,61.953903
11.984638,63.511802
11.601194,62.215319
10.490377,62.186084
9.780524,61.954399
8.869695,61.960156
8.793202,61.929539
9.568583,61.987809
11.603931,62.215458
8.293192,61.837734
12.952584,65.847912
7.649518,61.108572
7.780424,61.129429
7.642031,61.126099
11.567207,62.223071
11.619754,62.222314
11.60857,62.208419
11.530573,62.235934
7.643055,61.111348
7.77103,61.1704
7.981689,62.362688
9.040392,61.953962
8.571183,62.122628
12.080102,62.994402
7.728066,61.139775
9.183178,62.610133
11.617775,62.222625
9.567157,61.98787
11.263697,62.29338
7.682117,61.174841
7.784827,61.108108
9.210029,62.61702
7.738617,61.138667
7.640306,61.140171
11.935754,63.142175
11.61897,63.636597
13.009636,65.845441
7.672244,61.08754
11.61468,62.226701
7.61521,61.118903
10.072173,61.796111
7.678532,61.121796
11.596176,62.224828
9.394632,62.492935
9.572427,61.908615
25.29368,70.008759
7.782193,61.10391
11.664683,63.640972
7.723132,61.141347
11.603615,62.212098
8.666726,61.932624
7.662389,61.1441
8.240001,61.826006
11.691843,63.694019
12.933928,65.860847
8.882963,61.907345
11.605667,62.214054
10.433355,62.198197
11.55915,62.238353
17.478544,68.108824
8.68155,62.137963
9.1427,62.023967
9.365976,62.496692
13.084901,65.870633
10.023647,61.770239
7.859704,62.260323
10.611438,61.70571
8.808979,62.085003
10.06032,61.799498
9.120793,61.919982
7.723105,61.177738
10.697405,62.785483
15.750133,67.819976
7.118744,59.149942
9.213008,61.945893
8.771462,62.092202
8.775442,62.091066
11.532009,62.06278
10.118467,61.734308
8.779779,62.09156
8.595253,62.143215
7.292247,61.867939
9.053881,61.943535
9.479397,61.662697
10.50523,61.881098
10.109123,61.784742
8.914565,61.831388
7.709471,62.266399
10.353282,62.591761
8.751923,62.090047
9.1124,61.919632
11.575372,63.700053
15.748595,67.820862
13.053118,65.861177
13.991997,66.21596
7.737795,61.187295
10.354146,62.590602
11.948903,63.556945
10.43183,62.579514
8.934341,61.973534
11.553939,63.686307
12.025284,60.877699
15.746885,67.820107
15.73311,67.921297
7.784834,61.154433
10.466585,62.526163
7.680984,61.09513
7.156405,61.605336
8.765196,61.926775
7.182307,61.613767
10.071953,61.806591
7.150857,61.603463
10.466544,62.52618
12.960639,65.91652
12.961795,65.870482
10.079198,61.742787
8.342899,62.391989
15.132642,67.044168
10.047484,61.756414
7.172289,61.623514
7.1779,61.624486
10.514389,62.7262
11.575752,63.698588
13.982638,66.186209
7.259822,62.546774
10.514353,61.682221
10.818351,62.764145
7.17319,61.608253
8.830197,62.663417
9.461169,62.156185
8.007911,62.336529
10.521968,61.616423
10.610596,61.703112
10.081215,61.785461
7.170458,61.622587
14.947912,66.507641
9.670003,62.206405
7.17502,61.609179
11.748013,63.548665
10.344255,62.594212
10.474006,62.560817
8.780016,62.091994
7.191467,61.618381
12.694407,64.807008
9.137753,61.972142
9.216543,61.9466
10.913196,62.623053
23.734255,69.603762
10.563349,61.571232
9.558344,61.984723
10.452075,62.564196
10.553307,62.470654
10.259951,62.732549
11.564669,63.132286
10.685991,62.727225
7.152898,61.600802
8.691066,61.240666
10.5076,61.881436
7.782088,61.130222
10.560305,62.588872
7.167696,61.605491
9.284101,62.521989
10.543417,61.675591
9.741814,62.275927
11.922717,63.576146
9.009132,62.494863
13.050398,65.864373
15.514226,66.976427
7.176011,61.624459
13.288149,65.482658
9.128012,61.966108
13.073066,65.877845
9.470349,61.667119
10.412724,61.894766
9.733972,62.096131
11.959754,63.574942
15.746541,67.819741
7.357386,62.540777
9.169621,62.024984
8.937449,61.922965
10.46309,61.906015
10.343176,62.5945
8.967564,61.978634
10.455133,62.579114
8.745512,61.874145
8.898803,61.91684
10.245825,62.680663
8.093634,61.681603
8.831485,62.089841
10.517756,62.726866
11.622718,63.690696
10.524076,62.708446
11.450528,63.535585
10.345398,62.668019
8.930992,61.973827
7.737772,61.187879
8.903271,61.966432
8.919911,61.964251
11.623645,63.691751
9.938044,61.648296
10.400515,61.89889
7.292192,61.867855
15.748816,67.820359
14.759645,67.062799
8.905553,62.071272
8.678085,62.095838
8.980143,61.951038
8.979095,61.949371
7.291277,61.87457
9.225762,61.93668
8.926538,62.460044
13.049362,65.864728
9.923046,61.669339
10.344918,62.614864
7.484288,61.12324
11.926982,63.576974
8.856217,61.922009
8.777498,62.090691
10.063225,61.78297
8.910433,61.940004
7.360001,62.53677
10.457931,61.905575
10.614442,61.703505
13.054959,65.849308
12.233719,64.782041
10.563246,61.569053
10.649509,62.650621
9.182736,61.938763
9.283745,62.522119
7.72829,61.179623
9.539813,61.972955
9.174259,62.055249
23.737658,69.604025
7.680125,61.094741
7.895897,61.16544
7.180571,61.611051
13.332018,66.588255
10.610343,62.639822
8.833406,62.089845
9.112341,61.919341
7.255828,62.548518
10.01561,62.035446
13.077514,65.882899
9.806215,61.963199
11.575033,63.699344
13.388943,65.68208
9.16044,61.969957
10.348541,62.615164
7.795039,61.168116
10.586849,62.445727
7.749977,61.139469
11.574798,63.699608
7.800966,61.161391
13.049535,65.851761
7.171319,61.608235
11.627313,63.694955
7.301106,61.883857
10.531285,61.612718
17.629479,68.385258
12.056072,60.918204
10.417375,62.627195
10.464252,62.576731
7.734685,61.145353
15.747016,67.819748
8.904269,61.9668
7.639035,61.09578
8.692886,61.904402
10.369323,61.891871
10.538954,62.466347
10.543416,61.6756
10.543588,61.675588
11.440468,63.53601
8.624468,62.106492
8.948983,61.916153
7.174122,61.624431
10.416336,62.567838
7.577931,61.110583
10.54481,62.467325
7.790649,61.168864
8.813355,62.089064
7.158293,61.605364
7.171416,61.606436
7.168625,61.621669
10.368114,61.892298
10.386147,61.89696
9.568483,62.00188
10.351529,62.59199
9.54792,61.987703
8.979041,61.951098
7.257679,62.550336
10.407338,61.884307
8.564548,62.795208
7.695232,62.26011
7.838157,61.151411
7.154573,61.604418
8.894885,61.912271
9.162768,61.986549
10.116735,61.733509
8.634375,62.106193
12.071594,63.510867
7.653891,61.103806
10.420956,61.871102
8.788697,61.882422
8.812381,62.084427
12.684029,64.7824
11.899166,64.414875
12.178818,61.036328
10.951585,62.307286
15.747017,67.819775
23.382658,69.279445
11.63678,63.804617
15.749871,67.820686
9.252441,62.017197
12.614323,64.788361
13.101107,64.083571
15.311221,67.077029
11.587997,63.710567
20.27925,69.055718
12.61472,64.788152
14.797796,66.996031
7.14607,61.620467
10.124105,62.755151
12.615333,64.786456
9.929945,61.693589
11.586594,63.70137
12.025721,62.741263
29.578449,69.546983
15.801256,67.744913
12.056441,60.91841
14.911757,67.04192
14.914978,67.047125
10.031134,62.466214
10.494535,62.463244
11.582733,63.701647
8.662748,62.847568
7.147998,61.619595
7.139818,61.598828
7.149889,61.619614
13.02813,65.786255
10.528558,62.500865
23.740333,69.603845
12.637012,64.810774
12.236771,61.520596
7.136004,61.599672
15.747064,67.819766
9.264991,61.994955
7.144181,61.62044
10.457753,61.905488
12.646863,64.812079
15.752878,67.908139
15.767973,67.909217
14.879322,67.054888
12.63995,64.784417
12.411085,61.362416
11.590563,63.709281
12.631082,64.788809
15.261668,67.068982
12.103186,61.926007
8.602139,62.114979
20.201165,69.242228
11.538765,62.750918
9.740195,62.265086
8.738674,62.728563
9.144967,62.530443
7.179883,59.25083
21.425187,69.490609
13.951681,64.237036
22.941177,69.041115
15.704863,66.809903
15.715629,66.761491
12.728937,64.471262
10.146978,62.693433
14.716984,67.010153
11.508579,63.645817
11.563092,61.832374
13.194186,65.835409
13.373494,65.482396
12.100039,60.922573
12.113699,60.875655
10.699195,62.0317
12.533311,64.606525
18.583238,68.979779
11.181472,62.330307
9.712503,62.249419
13.631502,66.143198
13.721211,65.488491
13.642783,66.147326
12.118296,60.923971
11.038188,62.209033
11.229053,61.093941
13.413477,65.532716
9.934181,62.066843
9.375382,61.874292
11.708291,60.804038
12.040824,61.361373
11.842629,64.442619
29.334627,70.173783
9.948483,62.070928
12.042915,60.902472
9.738669,62.264983
11.354479,61.159399
7.855376,61.181625
9.983569,62.815709
7.407427,62.42926
18.309742,69.037891
11.243763,63.360875
7.402026,62.416939
13.720833,65.488606
16.044609,67.001998
26.435881,70.318891
10.699387,62.025466
11.724311,60.890401
11.96161,60.889446
27.769303,70.140738
12.12819,60.917813
12.057949,60.921866
13.593832,65.555354
11.456817,61.271739
12.002025,62.013155
18.788647,69.230114
11.264501,63.307259
9.54644,62.933784
10.293285,62.044624
9.60224,63.044811
16.827452,68.566631
20.668227,69.327908
19.945355,68.617655
12.063892,60.901026
11.799579,60.795135
24.489031,68.756194
7.561566,62.378735
25.494485,69.137395
9.55477,62.92607
9.987674,62.809163
11.836177,60.868879
16.827939,68.566894
16.904698,68.615875
11.276833,63.25531
11.744986,60.862613
12.226354,63.807091
29.144129,69.794999
15.168933,66.920224
12.11466,63.911445
11.100173,63.08542
20.758187,69.255185
27.662803,70.383532
28.762588,69.979629
9.939768,62.015111
25.051464,69.661004
13.935689,66.003994
9.371543,61.331845
16.825827,68.567474
20.756147,69.25582
18.569813,68.989706
11.775972,60.853013
11.363398,63.179877
25.13661,69.564596
13.522335,65.682471
25.45506,69.705274
12.311675,63.926589
11.83541,60.865824
29.168071,69.819808
22.700857,68.796783
13.511404,65.799573
15.061803,66.209426
10.154524,62.777774
9.739983,62.264421
25.531918,69.822818
11.195016,63.348097
11.765274,60.77445
23.36378,69.66242
25.529808,69.877472
15.457571,67.008608
9.955532,61.993127
20.845954,69.217296
20.84342,69.217301
13.130419,64.57787
27.989813,70.413605
22.277034,68.964277
9.54234,62.906762
9.101466,62.722586
20.763494,69.310965
12.134876,63.827066
11.933218,63.688802
11.809413,60.791214
12.291273,64.89733
12.290161,64.896618
13.495002,65.869615
9.946643,62.006458
29.012822,69.814782
22.968704,68.702222
8.719497,62.913566
25.251744,69.583416
10.238,63.444
11.276833,63.255426
12.242114,63.953551
28.907127,69.945295
25.163047,69.769449
12.054158,60.920354
27.671423,70.269886
15.036733,66.354841
15.265349,66.995427
20.726657,69.26558
12.8182,64.314132
15.535815,66.756552
20.26772,69.214916
11.26814,63.291045
22.917036,68.715294
9.550023,63.063845
9.279402,61.169123
11.900734,63.692337
17.734697,68.726244
20.713854,69.277221
13.148804,64.581154
16.892344,68.638185
11.855736,60.836407
9.670801,63.323947
9.674339,63.041457
20.721539,69.270053
23.303679,68.752195
9.541446,62.920973
11.784916,63.80767
25.131065,68.977036
20.75637,69.256182
25.398641,69.122159
25.165956,69.766693
11.272294,63.18924
20.886522,69.188631
10.706992,62.727915
11.802171,60.814233
17.409187,68.375008
20.766392,69.252336
11.817594,60.792145
14.762497,66.296853
19.712302,68.72401
10.131567,62.80962
20.266827,69.241816
13.620109,64.192384
28.661027,69.796937
28.649276,69.79537
12.965512,64.291601
13.62922,64.575278
11.731499,63.355926
13.641657,64.124032
22.414131,68.93124
22.669161,68.908436
23.029223,69.856042
22.421347,68.94161
13.768569,64.306716
12.14238,64.324582
27.287552,70.143391
11.897242,63.693357
22.405857,68.972834
25.552799,69.957922
22.413945,68.935445
25.111177,69.694214
25.110465,69.693874
19.865135,68.724244
22.411181,68.931938
22.390493,69.174733
22.415195,68.942267
12.0493,64.873367
25.509332,69.043192
25.299201,69.039183
30.226284,70.19774
12.889075,64.386487
15.996482,67.46231
13.084112,64.299234
10.760851,62.520581
12.746643,64.427256
22.385614,69.167183
22.389311,69.174017
9.808284,62.805117
29.33291,70.174456
8.197527,61.735861
19.734344,68.442651
25.32211,69.039424
18.868927,69.210481
21.198565,69.693286
22.472322,69.051605
23.248565,69.715991
28.657094,69.840057
28.574793,70.112461
27.141315,69.976226
25.39958,69.653064
12.022711,60.878217
12.045455,60.91887
12.951794,64.080981
6.663069,61.611185
22.425339,68.934568
28.781258,70.022024
12.982381,64.336783
19.052921,69.073597
18.537955,68.539489
14.482559,65.919137
-133.7,61
22.695022,68.774279
11.357067,63.198109
30.57167,69.690364
12.052312,64.873454
28.66887,69.797767
25.402302,69.658777
12.292405,65.504594
11.862513,60.857214
28.762646,70.001314
22.386811,69.174125
13.628084,64.577529
12.626399,65.052925
8.443118,62.07087
11.935363,65.01106
25.300499,69.974992
22.390019,69.174086
22.39142,69.175072
11.804162,63.289624
16.667675,64.19207
12.80734,64.278723
21.387294,69.537894
18.871648,69.208722
22.385171,69.174818
12.900265,64.39014
23.035037,68.701015
15.545181,66.693364
23.148204,68.666983
11.345583,63.204894
7.274928,62.508246
12.872735,64.395022
12.111014,64.380679
28.659674,69.833831
12.150783,63.808107
21.537979,69.588471
11.874371,60.840122
22.392816,69.173586
18.874157,69.208756
20.679176,69.330501
24.713672,69.798014
12.510054,64.895107
11.844346,60.802374
9.960495,62.007289
9.640808,63.034321
25.307735,69.041352
25.24087,69.834231
13.551153,64.401095
29.4603,69.96178
13.640918,64.348767
22.277826,68.964243
12.03787,64.873391
25.600936,69.066992
22.966368,68.89864
11.783546,63.631609
11.921498,64.996306
12.008994,64.125333
11.98475,64.609755
22.754288,68.988141
25.035223,68.891293
11.919644,63.435427
8.769674,61.285383
25.600697,69.207691
22.768264,68.986257
28.64164,69.791149
25.426336,69.962831
9.133413,62.882518
29.017721,69.988106
28.79733,70.038835
25.72618,69.966986
24.758948,70.053855
26.09795,69.7839
25.588921,68.903858
13.496711,64.283893
9.562475,63.070139
11.914472,64.993566
26.098342,69.781473
28.688143,70.010236
22.826122,68.910958
25.39917,68.945922
6.736609,61.909743
25.029437,69.744726
22.643898,68.912556
28.645744,69.833864
24.974945,69.634892
12.059313,65.012125
12.870637,64.440821
22.756663,68.981351
14.80348,66.258468
22.646205,68.911549
24.683952,69.682037
11.869227,64.567039
22.476013,69.504612
18.700872,68.865774
22.715059,69.021113
22.729924,68.967382
14.346405,66.246855
25.972656,70.30563
28.815777,70.029784
11.610714,63.391622
11.592397,61.809634
24.799641,69.121674
24.785854,69.108939
13.062844,64.305058
24.742901,69.080805
22.679815,68.917695
11.917099,64.588113
14.346876,66.247566
12.923837,64.390592
22.686762,68.91404
13.489359,64.282713
24.82911,69.241234
24.799023,69.102831
24.83073,69.24008
24.830917,69.242282
28.975348,69.989173
13.837132,64.396818
14.744737,66.289478
24.738586,69.07961
12.432849,64.87802
25.372886,69.89036
24.792097,69.146707
29.374119,69.751271
27.775098,70.193228
11.578305,60.546517
12.019752,60.873785
24.806905,69.124465
27.997917,70.044336
12.85399,64.344134
28.147324,69.998928
28.780735,70.02268
12.02312,60.877984
11.873303,60.858014
11.646339,63.370111
22.648979,68.911451
22.647165,68.912002
22.74788,68.984325
24.770204,69.999656
10.061509,61.620676
12.564467,61.564609
